X,Y,FID,OGF_ID,MOH_PRO_ID,SERV_TYPE,SERV_DET,EN_NAME,FR_NAME,EN_ALT,FR_ALT,ADDRESS_1,ADDRESS_2,ADDR_DESCR,COMMUNITY,POSTALCODE,GEO_UPT_DT,EFF_DATE
-79.7323230961158,43.6636381706212,6784,137290364,2382674,Pharmacy,RP,Bramcentre Pharmacy, , , ,7910 Hurontario Street,Unit 14, ,Brampton,L6Y0P6,20210527134212,20210526123219
-79.2203960930027,43.2012061126133,6785,137290365,2385252,Pharmacy,RP,Shoppers Drug Mart #1190, , , ,500 Grantham Avenue,Unit 486, ,St. Catharines,L2M3J7,20210527133903,20210526123219
-82.9200316728416,42.3181356789722,6786,137290366,2386830,Pharmacy,LTCF,The Village of Aspen Lake, , , ,9855 McHugh Street, , ,Tecumseh,N8P0A6,20210527134152,20210526123219
-79.5504250507405,43.8049646038635,6787,137290367,2392271,Pharmacy,RP,Weston Pharmacare, , , ,8333 Weston Road,Unit 101, ,Vaughan,L4L8E2,20210527134938,20210526123219
-79.3553924771742,43.6770781905526,6788,137290368,2393234,Pharmacy,RP,City Pharmacy, , , ,238 Danforth Avenue, , ,Toronto,M4K1N4,20210527133649,20210526123220
-79.1118992371439,44.1040872764201,6789,137290369,2393733,Pharmacy,LTCF,Reachview Village, , , ,130 Reach Street, , ,Uxbridge,L9P1L3,20210527133643,20210526123220
-79.8506314985583,43.2650011949073,6790,137290370,2394313,Pharmacy,RP,Hamilton Community Pharmacy, , , ,414 Victoria Avenue North, , ,Hamilton,L8L5G8,20210527134151,20210526123220
-79.4213700090057,43.7989271088351,6791,137290371,2395474,Pharmacy,RP,Galleria Pharmacy, , , ,7040 Yonge Street,Unit E1, ,Vaughan,L4J1V7,20210527134352,20210526123220
-79.803937151049,44.019979329319,6792,137290372,2406033,Pharmacy,RP,Tottenham Pharmacy, , , ,55 Queen Street South, , ,New Tecumseth,L0G1W0,20210527135019,20210526123221
-76.5067797057067,44.239421815809,6793,137290373,2408772,Pharmacy,RP,Frontenac Medical Pharmacy, , , ,789 Princess Street, , ,Kingston,K7L1E9,20210527134904,20210526123221
-78.9422064628439,43.8798527451587,6794,137290374,2413070,Pharmacy,RP,Shoppers Drug Mart #675, , , ,91 Dundas Street West, , ,Whitby,L1P1P7,20210527134918,20210526123221
-79.3830320846517,43.6618312865947,6795,137290375,2414471,Pharmacy,RP,Shoppers Drug Mart #943, , , ,465 Yonge Street, , ,Toronto,M4Y1X4,20210527134029,20210526123221
-79.3867115866237,43.6709014880164,6796,137290376,2416718,Pharmacy,RP,Shoppers Drug Mart #807, , , ,20 Bloor Street East, , ,Toronto,M4W3G7,20210527133729,20210526123221
-79.9595795332565,43.2671251901975,6797,137290377,2418636,Pharmacy,RP,Shoppers Drug Mart #1056, , , ,133 King Street West, , ,Hamilton,L9H1V3,20210527134604,20210526123222
-79.2344130472606,43.7761756135332,6798,137290378,2419476,Pharmacy,RP,Specialty Rx, , , ,2060 Ellesmere Road, , ,Toronto,M1H2V6,20210527135031,20210526123222
-79.3846588977885,43.8046494115452,6799,137290379,2419797,Pharmacy,RP,Shoppers Drug Mart #843, , , ,1515 Steeles Avenue East, , ,Toronto,M2M3Y7,20210527133831,20210526123222
-80.0998487739432,44.326790168012,6800,137290380,2427010,Pharmacy,LTCF,Creedan Valley Care Community, , , ,143 Mary Street, , ,Creemore,L0M1G0,20210527134535,20210526123223
-80.4314772611023,46.1346431527232,6801,137290381,2427555,Pharmacy,RP,Pharmacie Noelville Pharmacy, , , ,20 David North Street, , ,NoÃ«lville,P0M2W0,20210527134016,20210526123223
-79.2209306400395,43.7430914083572,6802,137290382,2428876,Pharmacy,RP,Best Care Village Pharmacy, , , ,3170 Eglinton Avenue East, , ,Toronto,M1J2H3,20210527133757,20210526123223
-81.7276775126775,52.3063703755991,6803,137290383,2434217,Pharmacy,HOPD,Waha-Fort Albany Hospital, , , ,1 Main Street,Outpatient Pharmacy Dept, ,Fort Albany,P0L1H0,20210527134837,20210526123223
-79.3761005816552,43.6528998853475,6804,137290384,2435797,Pharmacy,RP,Woodgreen Pharmacy, , , ,69 Queen Street East,Unit 101, ,Toronto,M5C1R8,20210527134720,20210526123223
-93.3607576492428,48.6288196867501,6805,137290385,2436750,Pharmacy,RP,Rainy Lake First Ntns Phmcy Lt, , , ,1460 Idylwild Drive, , ,Fort Frances,P9A3M7,20210527135001,20210526123223
-79.64959996459,43.6050978642293,6806,137290386,2437198,Pharmacy,RP,Marketplace Pharmacy, , , ,4555 Hurontario,Unit C7, ,Mississauga,L4Z3M1,20210527134349,20210526123224
-80.4297001988178,43.4562622012808,6807,137290387,2437312,Pharmacy,RP,Food Basics Pharmacy #560, , , ,1405 Ottawa Street North, , ,Kitchener,N2A1H3,20210527134053,20210526123224
-78.8410546323843,43.9024114537461,6808,137290388,2439873,Pharmacy,RP,King Street Pharmacy, , , ,621 King Street East, , ,Oshawa,L1H1G3,20210527134606,20210526123224
-79.2453384833025,42.9928676742752,6809,137290389,2440077,Pharmacy,RP,Rose City Pharmacie, , , ,188 East Main Street, , ,Welland,L3B2W3,20210527135035,20210526123224
-75.7817515584379,45.3309092358646,6810,137290390,2441030,Pharmacy,RP,Greenbank Pharmacy, , , ,139 Greenbank Road,Unit 100, ,Ottawa,K2H9A5,20210527134559,20210526123225
-80.9679186071334,42.769152454265,6811,137290391,2442379,Pharmacy,LTCF,Terrace Lodge, , , ,475 Talbot Street East, , ,Aylmer,N5H3A5,20210527135031,20210526123225
-78.9538845864183,44.104163183756,6812,137290392,2442510,Pharmacy,RP,Durham Pharmacy, , , ,462 Paxton Street, , ,Port Perry,L9L1L9,20210527134952,20210526123225
-79.3900302855494,43.6466544836049,6813,137290393,2444938,Pharmacy,LTCF,Fosterbrooke-Ltc Facility, , , ,330 King Street West, , ,Toronto,L0A1H0,20210527134410,20210526123225
-81.2769004232915,42.9877981781687,6814,137290394,2454356,Pharmacy,RP,Medical Pharmacy, , , ,312 Oxford Street West, , ,London,N6H4N7,20210527133828,20210526123226
-82.9927862937731,42.3022366725244,6815,137290395,2455113,Pharmacy,RP,First Medical Pharmacy, , , ,2425 Tecumseh Road East,Unit 100, ,Windsor,N8W1E6,20210527134437,20210526123226
-79.5731219444915,43.6532001762397,6816,137290396,2462150,Pharmacy,RP,Healthplex Pharmacy, , , ,452 Rathburn Road,Unit 2, ,Toronto,M9C3S8,20210527134913,20210526123226
-79.4033967907634,43.6574630848833,6817,137290397,2463952,Pharmacy,RP,Medical Pharmacy, , , ,340 College Street, , ,Toronto,M5T3A9,20210527134634,20210526123226
-77.1382868923127,44.0110827485793,6818,137290398,2464078,Pharmacy,RP,Picton Clinic Pharmacy, , , ,389 Main Street East,Unit 1, ,Prince Edward,K0K2T0,20210527134732,20210526123226
-79.42157179795,43.6732406868092,6819,137290399,2466192,Pharmacy,RP,Metro Medical Pharmacy, , , ,351 Christie Street, , ,Toronto,M6G3C2,20210527134445,20210526123226
-79.2630897039034,43.1698065050754,6820,137290400,2468751,Pharmacy,RP,Medical Pharmacy, , , ,318 Ontario Street,Unit 5B, ,St. Catharines,L2R5L8,20210527134437,20210526123227
-79.2663303060999,43.1835172073702,6821,137290401,2471818,Pharmacy,LTCF,Lin Haven, , , ,403 Ontario Street, , ,St. Catharines,L2N1L5,20210527134507,20210526123227
-82.9928291936929,42.3012063723397,6822,137290402,2475912,Pharmacy,RP,Windsor Medical Pharmacy, , , ,2224 Walker Road,Unit 170, ,Windsor,N8W5L7,20210527134955,20210526123227
-81.2996017310213,42.9947289782921,6823,137290403,2476751,Pharmacy,RP,Medical Pharmacy, , , ,520 Sarnia Road,Unit 1, ,London,N6G5A3,20210527134635,20210526123227
-78.3211914008665,44.3105632486102,6824,137290404,2477518,Pharmacy,RP,Medical Pharmacy, , , ,555 George Street North, , ,Peterborough,K9H3S1,20210527133648,20210526123227
-75.7552117536188,45.3777041449854,6825,137290405,2477714,Pharmacy,RP,Medical Pharmacy, , , ,770 Broadview Avenue, , ,Ottawa,K2A3Z3,20210527135030,20210526123227
-79.4649817641943,46.3109599300482,6826,137290406,2478358,Pharmacy,RP,Medical Pharmacy, , , ,133 Main Street West, , ,North Bay,P1B2T6,20210527133643,20210526123228
-79.2196527453867,43.8084389198664,6827,137290407,2480915,Pharmacy,RP,Medical Pharmacy, , , ,1333 Neilson Road,Unit 110, ,Toronto,M1B4Y9,20210527134115,20210526123228
-79.2908479568424,43.6801433940783,6828,137290408,2487179,Pharmacy,RP,Beech Medical Pharmacy, , , ,855 Kingston Road, , ,Toronto,M4E1R9,20210527133656,20210526123228
-79.6977439512506,44.3912635983914,6829,137290409,2492234,Pharmacy,RP,First Medical Pharmacy, , , ,72 Ross Street, , ,Barrie,L4N1G3,20210527134844,20210526123229
-78.9425058626734,43.8768163446135,6830,137290410,2495311,Pharmacy,RP,Medical Pharmacy, , , ,320 Byron Street South, , ,Whitby,L1N4P8,20210527133621,20210526123229
-74.7311312850338,45.0249501263445,6831,137290411,2497239,Pharmacy,RP,Cornwall Medical Pharmacy, , , ,609 Pitt Street, , ,Cornwall,K6J3R8,20210527134050,20210526123229
-80.4850132184103,43.479586702723,6832,137290412,2498639,Pharmacy,RP,Medical Pharmacy, , , ,569 Lancaster Street West,Unit 561, ,Kitchener,N2K3M9,20210527134904,20210526123229
-79.9293518220205,46.3669370158089,6833,137290413,2499273,Pharmacy,RP,Pharmacie Aubin Pharmacy Ltd, , , ,220 King Street,Unit A, ,West Nipissing,P2B1R9,20210527134259,20210526123229
-81.2124045745604,42.6662674242768,6834,137290414,2501199,Pharmacy,RP,Highland Drug Mart, , , ,222 Colborne Street, , ,Port Stanley,N5L1C2,20210527134739,20210526123229
-79.2891378563341,43.6805730942329,6835,137290415,2501395,Pharmacy,RP,Vitality Compounding Pharmacy, , , ,918 Kingston Road, , ,Toronto,M4E1S5,20210527135039,20210526123230
-80.9375047658447,46.5071728862958,6836,137290416,2506372,Pharmacy,LTCF,Extendicare Falconbridge, , , ,281 Falconbridge Road, , ,Greater Sudbury,P3A5K4,20210527134911,20210526123230
-80.5539182353182,43.4256063899686,6837,137290417,2508110,Pharmacy,RP,Sobeys Pharmacy #7259, , , ,235 Ira Needles Boulevard, , ,Kitchener,N2N0A6,20210527134958,20210526123230
-79.3373176852049,43.8333097187583,6838,137290418,2509075,Pharmacy,RP,Adv-Care Pharmacy, , , ,195 Riviera Drive,Unit 2, ,Markham,L3R5J6,20210527133829,20210526123230
-79.2687271521336,43.7069550998081,6839,137290419,2510152,Pharmacy,RP,Pharmasave Pharmacy, , , ,462 Birchmount Road, , ,Toronto,M1K1N8,20210527134223,20210526123230
-79.7163257750075,43.4826407395863,6840,137290420,2511437,Pharmacy,RP,Total Health Pharmacy #137, , , ,231 Oak Park Boulevard, , ,Oakville,L6H7S8,20210527134402,20210526123231
-87.1046012481198,48.7804544581052,6841,137290421,2514194,Pharmacy,LTCF,Wilkes Terrace, , , ,20 Cartier Road,Unit B, ,Terrace Bay,P0T2W0,20210527133946,20210526123231
-77.3583764769276,44.1691935668374,6842,137290422,2517574,Pharmacy,RP,Kelly's Drug Store, , , ,411 Bridge Street East, , ,Belleville,K8N1P7,20210527134131,20210526123231
-79.8715122017354,43.2255591869512,6843,137290423,2518154,Pharmacy,RP,Shoppers Drug Mart #691, , , ,210 Mohawk Road East,Unit 1, ,Hamilton,L8E5W1,20210527135034,20210526123231
-74.7326510847408,45.0149446245461,6844,137290424,2518939,Pharmacy,LTCF,St. Joseph's (Cornwall), , , ,14 York Street, , ,Cornwall,K6J5T2,20210527135000,20210526123232
-79.7604500111328,43.7315637811837,6845,137290425,2521998,Pharmacy,RP,Shoppers Drug Mart #1093, , , ,25 Great Lakes Drive, , ,Brampton,L6R2S5,20210527135010,20210526123232
-83.5624675823524,46.2630294042063,6846,137290426,2524290,Pharmacy,LTCF,Algoma Manor, , , ,135 Dawson Street, , ,Thessalon,P0R1L0,20210527134156,20210526123232
-79.3479054837347,43.7785380086856,6847,137290427,2525574,Pharmacy,AS,Agincourt Allergy Cen 2002 Ltd, , , ,5 Fairview Mall Drive,Suite 470, ,Toronto,M2J2Z1,20210527135011,20210526123232
-79.7061507656327,43.4126872277319,6848,137290428,2526671,Pharmacy,RP,Shoppers Drug Mart #923, , , ,1515 Rebeca Street, , ,Oakville,L6L5H8,20210527134907,20210526123232
-94.5054057995399,49.7654283374441,6849,137290429,2526859,Pharmacy,LTCF,Birchwood Terrace, , , ,237 Lakeview Drive, , ,Kenora,P9N3X8,20210527134753,20210526123233
-79.9414835240169,43.2269839839408,6850,137290430,2527956,Pharmacy,RP,Shoppers Drug Mart #698, , , ,1000 Golf Links Road, , ,Hamilton,L9G3K9,20210527133718,20210526123233
-79.5556059408581,43.6752072809158,6851,137290431,2528919,Pharmacy,RP,Shoppers Drug Mart #893, , , ,201 Lloyd Manor Road, , ,Toronto,M9B6H6,20210527134204,20210526123233
-79.436653501367,43.6574329833344,6852,137290432,2530050,Pharmacy,RP,Wal-Mart Pharmacy, , , ,900 Dufferin Street, , ,Toronto,M6H4A9,20210527134215,20210526123233
-79.5570986513679,43.7881262006095,6853,137290433,2530513,Pharmacy,RP,Shoppers Drug Mart #930, , , ,4000 Highway 7, , ,Vaughan,L4L1A6,20210527134315,20210526123233
-75.7381968468021,45.3638116433285,6854,137290434,2534797,Pharmacy,RP,Wal-Mart Pharmacy, , , ,1375 Baseline Road, , ,Ottawa,K2C3G1,20210527133713,20210526123234
-75.6295688828209,45.0291811903661,6855,137290435,2535313,Pharmacy,RP,Wal-Mart Pharmacy, , , ,340 Colonnade Drive, , ,Kemptville,K0G1J0,20210527133821,20210526123234
-80.2483957508404,43.5609686282601,6856,137290436,2542270,Pharmacy,RP,Shoppers Drug Mart #1085, , , ,377 Eramosa Road, , ,Guelph,N1E2N1,20210527135007,20210526123234
-77.3569409761527,44.165527166257,6857,137290437,2542993,Pharmacy,RP,Shoppers Drug Mart #1309, , , ,405 Dundas Street East, , ,Belleville,K8N1E7,20210527134454,20210526123234
-79.8070456785658,43.1939240843416,6858,137290438,2556433,Pharmacy,RP,Silver Creek Guardian Pharmacy, , , ,325 Winterberry Drive,Unit 104, ,Hamilton,L8J0B6,20210527135035,20210526123235
-79.3931477873018,43.6552749849744,6859,137290439,2560133,Pharmacy,LTCF,Mon Sheong Home, , , ,36 D'arcy Street, , ,Toronto,M5T1J7,20210527133847,20210526123235
-75.6466358164768,45.3640182472155,6860,137290440,2560393,Pharmacy,RP,Greenboro Pharmacy, , , ,25 Tapiola Crescent,Unit 6 & 7, ,Ottawa,K1T2J7,20210527134600,20210526123235
-80.3239255601999,43.3986510962079,6861,137290441,2561356,Pharmacy,RP,Shoppers Drug Mart #721, , , ,499 Hespeler Road, , ,Cambridge,N1R6J2,20210527134713,20210526123235
-75.6571810237599,45.4087699544217,6862,137290442,2562836,Pharmacy,RP,Shoppers Drug Mart #639, , , ,1559 Alta Vista Drive, , ,Ottawa,K1G0E9,20210527134231,20210526123236
-83.0175808019009,42.3078303722775,6863,137290443,2562952,Pharmacy,RP,Healthtrust Pharmacy, , , ,871 Ottawa Street, , ,Windsor,N8X2C9,20210527133759,20210526123236
-75.5979154077368,45.4516904642394,6864,137290444,2565192,Pharmacy,RP,Shoppers Drug Mart #623, , , ,2339 Ogilvie Road, , ,Ottawa,K1J8M6,20210527134943,20210526123236
-79.478916950568,44.0574869511768,6865,137290445,2567813,Pharmacy,LTCF,Mackenzie Place, , , ,52 George Street, , ,Newmarket,L3Y2V3,20210527134102,20210526123236
-79.365950578288,43.6514273855591,6866,137290446,2572754,Pharmacy,RP,Loblaw Pharmacy #4354, , , ,200 Front Street East, , ,Toronto,M5A4T9,20210527134832,20210526123236
-79.4220637992169,43.685828788995,6867,137290447,2573398,Pharmacy,LTCF,Rose of Sharon Korean Ltc, , , ,17 Maplewood Avenue, , ,Toronto,M6C4B3,20210527134652,20210526123236
-79.5038500177968,43.6007850702628,6868,137290448,2573717,Pharmacy,RP,Don Russell Drug Mart, , , ,2891 Lakeshore Boulevard West, , ,Toronto,M8V1J1,20210527134851,20210526123237
-82.4369398191352,42.2637653931961,6869,137290449,2574431,Pharmacy,RP,Shoppers Drug Mart #1115, , , ,20 Mill Street West, , ,Chatham-Kent,N0P2L0,20210527135004,20210526123237
-77.1610195612996,44.7383593745576,6870,137290450,2576910,Pharmacy,RP,Tobia's Guardian Pharmacy, , , ,12357 Highway 41, , ,Northbrook,K0H2G0,20210527133643,20210526123237
-79.0969432433493,43.078199896262,6871,137290451,2577553,Pharmacy,RP,Boggio & Mackinnon Pharmacy, , , ,6680 Drummond Road, , ,Niagara Falls,L2G4P1,20210527134411,20210526123237
-75.6838405313778,45.3943593508385,6872,137290452,2581511,Pharmacy,RP,Shoppers Drug Mart #1463, , , ,1080 Bank Street, , ,Ottawa,K1S3X3,20210527134156,20210526123238
-79.5340453476964,43.829422708901,6873,137290453,2584279,Pharmacy,RP,Tuscany Guardian Pharmacy, , , ,9100 Jane Street,Unit 16, ,Vaughan,L4K0A4,20210527133644,20210526123238
-80.8780373829069,43.9156341594398,6874,137290454,2588293,Pharmacy,LTCF,Caressant Care (Harriston), , , ,24 Louise Street, , ,Minto,N0G1Z0,20210527134123,20210526123238
-79.6796381728705,43.5906400602877,6875,137290455,2590798,Pharmacy,RP,Dream Crest Pharmacy, , , ,1010 Dream Crest Road,Unit 6, ,Mississauga,L5V3A4,20210527133928,20210526123238
-81.5051456355769,43.4336519451153,6876,137290456,2591118,Pharmacy,RP,Hensall Pharmacy, , , ,121 King Street, , ,Hensall,N0M1X0,20210527134148,20210526123238
-79.7265753019651,43.7496909859444,6877,137290457,2592714,Pharmacy,RP,Brameast Pharmacy, , , ,2130 North Park Drive,Unit 43 & 44, ,Brampton,L6S0C9,20210527134356,20210526123239
-79.2241401425047,43.7594570110783,6878,137290458,2596113,Pharmacy,RP,One Stop Medical Pharmacy, , , ,3585 Lawrence Avenue East,Unit 1A, ,Toronto,M1G1P4,20210527134818,20210526123239
-79.2233981422736,43.7595259111247,6879,137290459,2597390,Pharmacy,RP,Mercury Drugs, , , ,3601 Lawrence Avenue East,Unit 14, ,Toronto,M1G1P5,20210527133708,20210526123239
-79.2266210435011,43.7617685113688,6880,137290460,2598479,Pharmacy,RP,Boniface Park Medical Pharmacy, , , ,700 Markham Road, , ,Toronto,M1H2A7,20210527134517,20210526123239
-81.9973008896384,42.3362144275796,6881,137290461,2598754,Pharmacy,RP,Shoppers Drug Mart #1030, , , ,21 Chatham Street North, , ,Chatham-Kent,N0P1A0,20210527133833,20210526123239
-79.5318067475356,43.835622810088,6882,137290462,2599110,Pharmacy,RP,Healthshield Pharmacy, , , ,9401 Jane Street,Unit 122, ,Vaughan,L6A4H7,20210527134714,20210526123240
-79.6045897520431,43.6252591698694,6883,137290463,2609877,Pharmacy,RP,Shoppers Drug Mart #777, , , ,4141 Dixie Road, , ,Mississauga,L4W1V5,20210527133651,20210526123240
-79.4475370168343,43.7929968065785,6884,137290464,2611917,Pharmacy,RP,Freshco Pharmacy #7265, , , ,800 Steeles Avenue West, , ,Vaughan,L4J1A2,20210527133909,20210526123240
-80.4410439028165,43.4608341015404,6885,137290465,2614996,Pharmacy,RP,Heritage Park Pharmacy, , , ,200 Lorraine Avenue,Unit 2, ,Kitchener,N2B3R3,20210527134515,20210526123240
-82.9786371916044,42.3263000774954,6886,137290466,2616994,Pharmacy,RP,Shoppers Drug Mart #1113, , , ,4835 Wyandotte Street East, , ,Windsor,N8Y1H9,20210527134858,20210526123240
-79.2952360701456,43.8151593175394,6887,137290467,2617555,Pharmacy,RP,A & W Pharmacy, , , ,385 Silver Star Boulevard,Unit 102B, ,Toronto,M1V0E3,20210527134056,20210526123241
-79.5224721326882,43.7022156871946,6888,137290468,2619278,Pharmacy,RP,Friendly Care West King Phmcy, , , ,2077 Weston Road, , ,Toronto,M9N1X7,20210527134952,20210526123241
-75.8305868763088,45.3509293372253,6889,137290469,2625252,Pharmacy,AS,"Armstrong, Jennifer Dr", , , ,3364 Carling Avenue, , ,Ottawa,K2H5A8,20210527133938,20210526123242
-79.0375821943813,43.8909064427045,6890,137290470,2629070,Pharmacy,RP,Ajax Discount Pharmacy, , , ,1801 Harwood Avenue North,Unit 4, ,Ajax,L1T0K8,20210527133801,20210526123242
-80.2997600019857,42.8221259952242,6891,137290471,2630996,Pharmacy,RP,Clark's Pharmasave, , , ,454 Norfolk Street South, , ,Simcoe,N3Y2X3,20210527134909,20210526123242
-80.3106508065213,42.8349769970097,6892,137290472,2632075,Pharmacy,RP,Clark's Phmsve763 W St Health Cn, , , ,216 West Street, , ,Simcoe,N3Y1S8,20210527134704,20210526123242
-78.6772382805484,43.9109691627252,6893,137290473,2635599,Pharmacy,RP,Pharmasave Mdcne Chest Phrmcy, , , ,221 King Street East,Unit 2, ,Bowmanville,L1C1P7,20210527134556,20210526123242
-79.2852850579498,43.7129639000967,6894,137290474,2635651,Pharmacy,LTCF,Providence St J& St M Hlt Care, , , ,3276 Saint Clair Avenue East, , ,Toronto,M1L1W1,20210527134313,20210526123242
-76.3963977060626,44.6795541974678,6895,137290475,2640075,Pharmacy,RP,Village Pharmacy, , , ,3 Church Street, , ,Westport,K0G1X0,20210527134749,20210526123243
-83.000637691858,42.254396963647,6896,137290476,2641234,Pharmacy,RP,Shoppers Drug Mart #1106, , , ,3950 Dougall Avenue, , ,Windsor,N9G1X2,20210527134122,20210526123243
-79.5590742570559,43.8447493104033,6897,137290477,2644758,Pharmacy,RP,Freshco Pharmacy #7264, , , ,3737 Major Mackenzie Drive, , ,Vaughan,L4L1A6,20210527133905,20210526123243
-80.9964231788257,46.4511717742719,6898,137290478,2645711,Pharmacy,RP,Thompson Pharmacy, , , ,2120 Regent Street,Unit 12, ,Greater Sudbury,P3E3Z9,20210527134239,20210526123243
-81.3683450935306,44.488901332835,6899,137290479,2649735,Pharmacy,LTCF,Southampton Care Centre, , , ,140 Grey Street, , ,Southampton,N0H2L0,20210527134303,20210526123243
-79.4045142977258,43.7323573979676,6900,137290480,2651473,Pharmacy,RP,Shoppers Drug Mart #1240, , , ,3366 Yonge Street, , ,Toronto,M4N2M7,20210527134323,20210526123244
-79.3145019697993,43.7415629037589,6901,137290481,2654915,Pharmacy,RP,Victoria Terrace Pharmacy, , , ,1448 Lawrence Avenue East,Unit 207, ,Toronto,M4A2V6,20210527133810,20210526123244
-79.36614148378,43.7131298963794,6902,137290482,2656619,Pharmacy,RP,Leaside Community Pharmacy, , , ,795 Eglinton Avenue East, , ,Toronto,M4G4E4,20210527134430,20210526123244
-79.5571864429378,43.6929942839594,6903,137290483,2657315,Pharmacy,RP,Shoppers Drug Mart #974, , , ,1735 Kipling Avenue,Unit 2, ,Toronto,M9R2Y8,20210527134515,20210526123245
-79.8767609045987,43.2393393891472,6904,137290484,2657556,Pharmacy,RP,Upper James Clinic Pharmacy, , , ,609 Upper James Street, , ,Hamilton,L9C2Y9,20210527134919,20210526123245
-77.047791378222,44.1950379848655,6905,137290485,2657672,Pharmacy,RP,Gray's Ida Drug Store, , , ,346 Main Street, , ,Deseronto,K0K1X0,20210527133925,20210526123245
-76.9509407510356,44.246779298126,6906,137290486,2661079,Pharmacy,RP,Gray's Ida Drug Store, , , ,18 Dundas Street West, , ,Napanee,K7R1Z4,20210527134539,20210526123245
-79.2265264939148,43.1890145101628,6907,137290487,2661836,Pharmacy,RP,Grantham Pharmacy, , , ,400 Scott Street, , ,St. Catharines,L2M3W4,20210527134231,20210526123246
-80.7298041647209,43.1348840304298,6908,137290488,2662675,Pharmacy,RP,Springbank Dspnsry Phmsve 924, , , ,35 Springbank Avenue, , ,Woodstock,N4S7P6,20210527134716,20210526123246
-80.7485971706367,43.1349106295365,6909,137290489,2663111,Pharmacy,RP,Huron Str Dspnsry Phrmsve 937, , , ,95 Huron Street, , ,Woodstock,N4S6Z5,20210527134400,20210526123246
-79.4034804914882,43.6653940862718,6910,137290490,2665039,Pharmacy,RP,Spadina Medical Pharmacy, , , ,720 Spadina Avenue,Unit 100, ,Toronto,M5S2T9,20210527133725,20210526123246
-75.9337252110501,45.3579487340526,6911,137290491,2668438,Pharmacy,RP,Sobeys Pharmacy (7263), , , ,840 March Road, , ,Ottawa,K2K1X7,20210527134304,20210526123246
-79.8569423994033,43.2517616922699,6912,137290492,2670210,Pharmacy,LTCF,Baywoods Place, , , ,330 Main Street East, , ,Hamilton,L8N3T9,20210527134548,20210526123247
-79.8713043036755,43.2485753910366,6913,137290493,2673315,Pharmacy,HOPD,Health Care Sys Outpatient Phcy, , , ,50 Charlton Avenue East,"St Joseph's Hospital,hamilton", ,Hamilton,L8N4A6,20210527134439,20210526123247
-78.1675766213142,43.9658348953619,6914,137290494,2673896,Pharmacy,RP,Pharmacy 101, , , ,464 Division Street, , ,Cobourg,K9A3S2,20210527134817,20210526123247
-79.3967644896077,43.6683683871055,6915,137290495,2675590,Pharmacy,RP,Shoppers Drug Mart #1410, , , ,236 Bloor Street West, , ,Toronto,M5S1T8,20210527134029,20210526123247
-79.3455819743227,43.6802528915644,6916,137290496,2683019,Pharmacy,LTCF,Nisbett Lodge, , , ,740 Pape Avenue, , ,Toronto,M4K3S7,20210527133930,20210526123248
-79.8139409931452,43.336174509202,6917,137290497,2683590,Pharmacy,RP,Burlington St. Joseph's Phrmcy, , , ,906 Brant Street, , ,Burlington,L7R2J5,20210527133734,20210526123248
-79.5250873383073,43.7561336965124,6918,137290498,2687435,Pharmacy,RP,Total Health Pharmacy, , , ,2100 Finch Avenue West, , ,Toronto,M3N2Z9,20210527134314,20210526123248
-79.487463025382,43.7457504964512,6919,137290499,2689996,Pharmacy,RP,Wellcare Pharmacy, , , ,3352 Keele Street, , ,Toronto,M3J1L5,20210527134626,20210526123249
-80.6006905611349,44.6115535920091,6920,137290500,2690699,Pharmacy,LTCF,Meaford Nursing Home, , , ,135 William Street, , ,Meaford,N0H1Y0,20210527133856,20210526123249
-79.9971195598106,44.52567900698,6921,137290501,2692759,Pharmacy,RP,Major's Guardian Pharmacy, , , ,587 River Road West,Unit 9, ,Wasaga Beach,L9Z2P2,20210527133908,20210526123249
-79.2522332467369,43.7054896003133,6922,137290502,2695630,Pharmacy,RP,Danny's Drugstore Inc, , , ,2284 Kingston Road, , ,Toronto,M1N1T9,20210527134745,20210526123249
-80.0913831341246,43.9262714993805,6923,137290503,2697317,Pharmacy,RP,Drugstore Pharmacy #554, , , ,50 Fourth Avenue, , ,Orangeville,L9W4P1,20210527134650,20210526123249
-80.0984710365607,43.9282337993817,6924,137290504,2703319,Pharmacy,RP,Fifth Ave Pharmacay, , , ,14 Fifth Avenue, , ,Orangeville,L9W1G2,20210527134049,20210526123250
-79.1943346335871,43.7663910136712,6925,137290505,2704274,Pharmacy,RP,Klh Pharmacy, , , ,4113 Lawrence Avenue East,Unit A, ,Toronto,M1E2S2,20210527134737,20210526123250
-79.2504924537966,43.7920063155616,6926,137290506,2710212,Pharmacy,RP,Pharma-Cita, , , ,4810 Sheppard Avenue East,Unit 224, ,Toronto,M1S5M8,20210527134517,20210526123250
-80.6508754773776,51.2711952034452,6927,137290507,2710695,Pharmacy,HOPD,Waha-Moosonee Health Centre, , , ,5 Percy Way, , ,Moosonee,P0L1Y0,20210527133802,20210526123250
-79.2940607668996,43.7826979119128,6928,137290508,2713996,Pharmacy,RP,Rmdy's Rx Shepherd Vllge Phmcy, , , ,3760 Sheppard Avenue East, , ,Toronto,M1T3K9,20210527134630,20210526123251
-74.9988491155393,45.5351241033401,6929,137290509,2716298,Pharmacy,LTCF,Pinecrest Nursing Home, , , ,R.R. 1, , ,Plantagenet,K0B1L0,20210527134225,20210526123251
